"station","cruiseNumber","year","month","day","longitude","latitude","pressure","temperature","salinity","sigmaTheta"
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,900,4.63,34.98,27.71
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1000,4.53,34.98,27.72
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1100,4.42,34.98,27.74
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1200,4.32,34.98,27.75
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1300,4.28,34.98,27.75
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1400,4.2,34.99,27.77
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1500,4.08,34.98,27.78
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1600,3.99,34.98,27.78
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1700,3.89,34.97,27.79
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1800,3.78,34.97,27.8
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,1900,3.67,34.97,27.81
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,2000,3.59,34.96,27.82
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,2100,3.52,34.96,27.82
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,2200,3.45,34.96,27.83
"HL6.7","HUD2013037",2013,9,23,-61.5113,42.6195,2300,3.27,34.95,27.84
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,0,21.95,33.96,23.45
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,10,22.08,34.05,23.47
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,20,23.95,35.32,23.9
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,30,24.01,35.49,24.01
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,40,22.76,36.11,24.85
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,50,20.12,36.02,25.51
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,60,16.78,35.45,25.91
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,70,16.52,35.76,26.22
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,80,16.14,35.94,26.44
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,90,15.72,36,26.58
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,100,15.61,36.05,26.64
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,120,14.41,35.8,26.72
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,140,13.81,35.72,26.78
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,160,13.62,35.72,26.83
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,180,13.45,35.71,26.86
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,200,13.29,35.7,26.88
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,220,12.94,35.66,26.92
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,240,12.35,35.57,26.97
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,260,11.9,35.51,27.01
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,280,11.5,35.46,27.05
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,300,10.97,35.39,27.09
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,320,10.4,35.32,27.14
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,340,9.88,35.26,27.18
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,360,9.49,35.22,27.22
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,380,9.08,35.18,27.26
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,400,8.62,35.14,27.29
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,420,8.23,35.11,27.33
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,440,7.93,35.1,27.37
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,500,7.03,35.06,27.47
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,600,5.76,35,27.59
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,700,5.13,34.99,27.66
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,800,4.86,34.98,27.69
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,900,4.67,34.98,27.71
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1000,4.53,34.98,27.72
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1100,4.42,34.98,27.74
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1200,4.35,34.99,27.75
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1300,4.24,34.98,27.76
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1400,4.17,34.99,27.77
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1500,4.07,34.98,27.78
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1600,3.98,34.98,27.79
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1700,3.88,34.98,27.79
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1800,3.79,34.97,27.8
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,1900,3.68,34.97,27.81
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2000,3.58,34.96,27.82
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2100,3.47,34.96,27.83
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2200,3.39,34.96,27.83
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2300,3.33,34.96,27.84
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2400,3.23,34.95,27.84
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2500,3.14,34.95,27.85
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2600,3.07,34.95,27.86
"HL7","HUD2013037",2013,9,23,-61.4308,42.4748,2700,2.95,34.94,27.86
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,0,20.73,32.94,23
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,10,21.03,33.12,23.06
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,20,22.63,34.19,23.43
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,30,22.96,34.91,23.88
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,40,21.13,35.43,24.79
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,50,18.8,35.64,25.56
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,60,18.27,36,25.97
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,70,17.02,35.92,26.22
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,80,15.82,35.84,26.44
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,90,15.83,35.99,26.55
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,100,15.28,35.9,26.61
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,120,14.28,35.76,26.71
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,140,13.83,35.71,26.77
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,160,13.72,35.72,26.81
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,180,13.61,35.71,26.83
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,200,13.57,35.72,26.84
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,220,13.47,35.71,26.86
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,240,13.33,35.7,26.88
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,260,13.16,35.69,26.9
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,280,12.88,35.66,26.93
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,300,12.45,35.6,26.97
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,320,11.92,35.52,27.02
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,340,11.34,35.45,27.07
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,360,10.8,35.38,27.12
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,380,10.32,35.32,27.16
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,400,9.81,35.26,27.2
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,420,9.29,35.2,27.23
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,440,9,35.18,27.27
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,500,7.77,35.07,27.37
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,600,6.43,35.03,27.53
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,700,5.61,35.02,27.62
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,800,5.27,35.03,27.68
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,900,4.97,35.03,27.71
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1000,4.72,35.02,27.73
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1100,4.46,34.99,27.74
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1200,4.3,34.98,27.75
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1300,4.19,34.98,27.76
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1400,4.13,34.98,27.77
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1500,4.06,34.98,27.78
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1600,3.97,34.98,27.78
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1700,3.87,34.97,27.79
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1800,3.78,34.97,27.8
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,1900,3.68,34.96,27.81
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2000,3.58,34.96,27.81
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2100,3.49,34.96,27.82
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2200,3.4,34.95,27.83
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2300,3.3,34.95,27.84
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2400,3.21,34.95,27.84
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2500,3.13,34.95,27.85
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2600,3.04,34.95,27.86
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2700,2.92,34.94,27.87
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2800,2.82,34.94,27.87
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,2900,2.71,34.93,27.88
"LL9","HUD2013037",2013,9,26,-57.5197,43.47,3000,2.6,34.93,27.89
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,0,20.21,32.56,22.85
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,10,20.22,32.57,22.85
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,20,20.57,33.62,23.56
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,30,18.58,35.03,25.15
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,40,17.9,35.72,25.85
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,50,17.2,35.99,26.23
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,60,16.86,36.04,26.35
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,70,15.99,35.92,26.46
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,80,15.46,35.9,26.57
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,90,15.16,35.89,26.63
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,100,15.07,35.91,26.66
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,120,14.58,35.87,26.74
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,140,14.37,35.86,26.78
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,160,14.13,35.83,26.81
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,180,13.85,35.79,26.84
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,200,13.49,35.75,26.88
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,220,13.2,35.71,26.91
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,240,12.91,35.67,26.94
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,260,12.54,35.62,26.97
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,280,11.97,35.54,27.02
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,300,11.46,35.47,27.06
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,320,10.91,35.39,27.11
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,340,10.42,35.33,27.15
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,360,10.06,35.29,27.17
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,380,9.61,35.24,27.21
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,400,9.14,35.19,27.25
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,420,8.81,35.17,27.28
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,440,8.41,35.13,27.32
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,500,7.55,35.11,27.44
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,600,6.17,35.04,27.57
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,700,5.47,35.01,27.63
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,800,5.12,35.02,27.68
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,900,4.79,35.01,27.71
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1000,4.55,34.99,27.73
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1100,4.39,34.98,27.74
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1200,4.28,34.98,27.75
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1300,4.21,34.98,27.76
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1400,4.14,34.98,27.77
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1500,4.05,34.98,27.78
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1600,3.97,34.98,27.79
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1700,3.87,34.97,27.79
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1800,3.76,34.97,27.8
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,1900,3.65,34.97,27.81
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2000,3.57,34.96,27.82
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2100,3.45,34.96,27.82
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2200,3.37,34.96,27.83
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2300,3.29,34.95,27.84
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2400,3.15,34.95,27.85
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2500,3.05,34.95,27.86
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2600,2.96,34.94,27.86
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2700,2.85,34.94,27.87
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2800,2.75,34.94,27.88
"LL8","HUD2013037",2013,9,27,-57.8208,43.7788,2900,2.63,34.93,27.88
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,0,16.61,30.41,22.09
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,10,16.61,30.41,22.08
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,20,15.18,30.64,22.58
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,30,9.35,31.76,24.53
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,40,6.85,32.36,25.36
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,50,4.78,32.47,25.7
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,60,3.53,32.64,25.96
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,70,5.85,33.24,26.18
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,80,6.7,33.57,26.34
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,90,6.13,33.57,26.41
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,100,6.55,33.73,26.48
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,120,7.6,34.09,26.62
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,140,8.84,34.45,26.71
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,160,9.7,34.72,26.79
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,180,10.12,34.89,26.85
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,200,10.47,35.06,26.92
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,220,10.52,35.19,27.01
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,240,10.02,35.21,27.12
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,260,9.07,35.16,27.23
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,280,8.29,35.1,27.32
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,300,7.8,35.07,27.37
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,320,7.24,35.04,27.42
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,340,6.98,35.03,27.45
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,360,6.66,35.02,27.49
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,380,6.47,35.01,27.51
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,400,6.48,35.04,27.53
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,420,6.33,35.05,27.55
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,440,6.14,35.04,27.58
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,500,5.67,35.02,27.61
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,600,5.12,34.99,27.66
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,700,4.92,34.99,27.68
"LL7","HUD2013037",2013,9,27,-58.1707,44.1293,800,4.79,34.98,27.69
"LL6","HUD2013037",2013,9,27,-58.5018,44.4713,0,16.67,29.83,21.62
"LL6","HUD2013037",2013,9,27,-58.5018,44.4713,10,16.67,29.83,21.62
"LL6","HUD2013037",2013,9,27,-58.5018,44.4713,20,11.32,30.71,23.38
"LL6","HUD2013037",2013,9,27,-58.5018,44.4713,30,4.85,31.73,25.1
"LL6","HUD2013037",2013,9,27,-58.5018,44.4713,40,3.08,32.26,25.69
"LL6","HUD2013037",2013,9,27,-58.5018,44.4713,50,2.89,32.36,25.79
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,0,NA,NA,NA
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,10,16.37,29.76,21.64
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,20,14.29,30.09,22.34
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,30,5.99,31.36,24.68
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,40,3.55,31.76,25.25
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,50,2.29,32.15,25.67
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,60,2,32.4,25.89
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,70,2.01,32.47,25.94
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,80,2.07,32.54,26
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,90,2.1,32.58,26.03
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,100,2.12,32.61,26.05
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,120,2.17,32.66,26.08
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,140,2.26,32.71,26.12
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,160,2.33,32.76,26.15
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,180,2.4,32.8,26.18
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,200,2.45,32.83,26.2
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,220,2.5,32.85,26.21
"LL5","HUD2013037",2013,9,27,-58.848,44.8097,240,2.61,32.89,26.24
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,0,16.04,29.59,21.58
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,10,16.02,29.6,21.6
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,20,12.81,30.37,22.85
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,30,4.7,31.38,24.84
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,40,2.82,31.81,25.36
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,50,2.04,32.08,25.63
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,60,1.92,32.22,25.75
"LL4","HUD2013037",2013,9,27,-59.168,45.1495,70,1.93,32.3,25.81
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,0,15.82,30.18,22.08
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,10,15.81,30.18,22.09
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,20,10.34,30.89,23.69
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,30,4.19,31.61,25.07
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,40,2.51,31.85,25.41
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,50,2,32.07,25.63
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,60,1.95,32.31,25.82
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,70,1.99,32.39,25.88
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,80,2.04,32.46,25.93
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,90,2.08,32.54,26
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,100,2.24,32.78,26.18
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,120,2.79,33.18,26.45
"LL3","HUD2013037",2013,9,27,-59.5108,45.4898,140,2.96,33.27,26.51
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,0,14.22,29.84,22.16
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,10,14.19,29.85,22.17
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,20,7.36,30.97,24.2
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,30,3.47,31.72,25.22
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,40,2.35,32.05,25.59
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,50,1.99,32.21,25.74
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,60,1.81,32.4,25.9
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,70,1.78,32.53,26.01
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,80,1.77,32.61,26.07
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,90,1.83,32.69,26.13
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,100,1.95,32.77,26.19
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,120,2.4,33.02,26.35
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,140,2.63,33.13,26.42
"LL2","HUD2013037",2013,9,28,-59.7013,45.6487,160,2.8,33.2,26.47
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,0,14.42,29.01,21.48
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,10,14.35,29.07,21.54
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,20,14.14,29.17,21.66
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,30,12.48,29.93,22.56
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,40,6.98,31.03,24.3
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,50,4.36,31.6,25.04
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,60,3.39,31.86,25.35
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,70,2.88,32.02,25.51
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,80,2.34,32.25,25.74
"LL1","HUD2013037",2013,9,28,-59.8517,45.8195,90,2.17,32.33,25.82
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,0,14.77,28.93,21.35
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,10,14.62,29.03,21.45
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,20,14.43,29.13,21.57
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,30,10.65,30.22,23.11
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,40,4.8,31.11,24.62
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,50,2.02,31.54,25.2
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,60,1.48,31.85,25.48
"CS1","HUD2013037",2013,9,28,-60.2093,46.9497,70,1.46,32,25.61
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,0,13.48,30.99,23.19
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,10,13.47,30.99,23.2
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,20,13.1,31,23.27
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,30,4.92,31.42,24.84
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,40,2.93,32,25.5
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,50,2.77,32.24,25.7
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,60,2.12,32.34,25.83
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,70,1.87,32.41,25.91
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,80,1.68,32.48,25.97
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,90,1.66,32.6,26.07
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,100,1.75,32.72,26.16
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,120,2.49,33.11,26.42
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,140,3.34,33.46,26.63
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,160,4.29,33.83,26.83
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,180,4.97,34.1,26.96
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,200,5.32,34.25,27.04
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,220,5.55,34.37,27.11
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,240,5.71,34.47,27.17
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,260,5.77,34.51,27.2
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,280,5.8,34.54,27.21
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,300,5.82,34.56,27.23
"CS3","HUD2013037",2013,9,29,-59.9895,47.1018,320,5.85,34.66,27.31
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,0,14.71,29,21.41
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,10,14.53,29.21,21.61
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,20,14.02,29.88,22.23
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,30,12.34,30.4,22.96
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,40,5.35,31.14,24.58
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,50,2.13,31.6,25.24
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,60,1.38,31.91,25.54
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,70,1.4,32.15,25.73
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,80,1.59,32.41,25.93
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,90,1.77,32.61,26.07
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,100,2,32.75,26.17
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,120,2.51,33.06,26.38
"CS2","HUD2013037",2013,9,29,-60.108,47.0148,140,3.15,33.38,26.58
