station,latitude,longitude,date,depth,nominal_depth,chlorophyll,nitrate,phosphate,silicate,cruiseNumber,sea_temperature,salinity,sigmaTheta
HL2,44.272,-63.322,2018-07-14,30,NA,NA,NA,NA,NA,TEL2018023,8.16,31.56,24.55
HL2,44.272,-63.322,2018-07-14,50,NA,NA,NA,NA,NA,TEL2018023,5.46,32.25,25.44
HL2,44.272,-63.322,2018-07-14,75,NA,NA,NA,NA,NA,TEL2018023,3.55,32.49,25.84
HL2,44.272,-63.322,2018-07-14,100,NA,NA,NA,NA,NA,TEL2018023,5.89,33.15,26.1
HL2,44.272,-63.322,2018-07-14,125,NA,NA,NA,NA,NA,TEL2018023,7.58,33.83,26.42
HL2,44.272,-63.322,2018-07-14,150,NA,NA,NA,NA,NA,TEL2018023,9.32,34.45,26.64
HL2,44.272,-63.322,2018-07-14,175,NA,NA,NA,NA,NA,TEL2018023,9.67,34.58,26.68
HL2,44.272,-63.322,2018-07-14,200,NA,NA,NA,NA,NA,TEL2018023,9.8,34.63,26.7
HL2,44.1443,-63.4922,2018-07-14,0,NA,NA,NA,NA,NA,TEL2018023,14.47,30.91,22.93
HL2,44.1443,-63.4922,2018-07-14,10,NA,NA,NA,NA,NA,TEL2018023,13.78,30.86,23.03
HL2,44.1443,-63.4922,2018-07-14,20,NA,NA,NA,NA,NA,TEL2018023,10.79,31.17,23.83
HL2,44.1443,-63.4922,2018-07-14,30,NA,NA,NA,NA,NA,TEL2018023,9.19,31.95,24.71
HL2,44.1443,-63.4922,2018-07-14,50,NA,NA,NA,NA,NA,TEL2018023,3.79,32.31,25.67
HL2,44.1443,-63.4922,2018-07-14,75,NA,NA,NA,NA,NA,TEL2018023,5.39,32.95,26.01
HL2,44.1443,-63.4922,2018-07-14,100,NA,NA,NA,NA,NA,TEL2018023,6.49,33.46,26.27
HL2,44.1443,-63.4922,2018-07-14,125,NA,NA,NA,NA,NA,TEL2018023,8.56,34.18,26.55
HL2,44.2642,-63.3213,2018-07-28,0,NA,NA,NA,NA,NA,TEL2018023,NA,NA,NA
HL2,44.2642,-63.3213,2018-07-28,10,NA,NA,NA,NA,NA,TEL2018023,14.47,31.8,23.62
HL2,44.2642,-63.3213,2018-07-28,20,NA,NA,NA,NA,NA,TEL2018023,10.96,31.61,24.15
HL2,44.2642,-63.3213,2018-07-28,30,NA,NA,NA,NA,NA,TEL2018023,8.67,31.96,24.79
HL2,44.2642,-63.3213,2018-07-28,50,NA,NA,NA,NA,NA,TEL2018023,6.04,32.32,25.43
HL2,44.2642,-63.3213,2018-07-28,75,NA,NA,NA,NA,NA,TEL2018023,4.58,32.6,25.82
HL2,44.2642,-63.3213,2018-07-28,100,NA,NA,NA,NA,NA,TEL2018023,5.17,32.97,26.05
HL2,44.2642,-63.3213,2018-07-28,125,NA,NA,NA,NA,NA,TEL2018023,7.15,33.67,26.35
HL2,44.2642,-63.3213,2018-07-28,150,NA,NA,NA,NA,NA,TEL2018023,9.22,34.38,26.6
HL2,44.2675,-63.3175,2018-08-28,0,NA,NA,NA,NA,NA,BCD2018666,20.7,30.42,21.09
HL2,44.2675,-63.3175,2018-08-28,10,NA,NA,NA,NA,NA,BCD2018666,21.06,31.07,21.49
HL2,44.2675,-63.3175,2018-08-28,20,NA,NA,NA,NA,NA,BCD2018666,17.33,31.59,22.82
HL2,44.2675,-63.3175,2018-08-28,30,NA,NA,NA,NA,NA,BCD2018666,10.32,32.2,24.72
HL2,44.2675,-63.3175,2018-08-28,50,NA,NA,NA,NA,NA,BCD2018666,4.95,32.47,25.68
HL2,44.2675,-63.3175,2018-08-28,75,NA,NA,NA,NA,NA,BCD2018666,6.08,33.15,26.08
HL2,44.2675,-63.3175,2018-08-28,100,NA,NA,NA,NA,NA,BCD2018666,8.16,33.96,26.43
HL2,44.2675,-63.3175,2018-08-28,125,NA,NA,NA,NA,NA,BCD2018666,9.77,34.56,26.65
HL2,44.2675,-63.3175,2018-08-28,150,NA,NA,NA,NA,NA,BCD2018666,10.29,34.76,26.72
HL2,44.2663,-63.3157,2018-09-15,0,NA,NA,NA,NA,NA,HUD2018030,20.5,31.01,21.59
HL2,44.2663,-63.3157,2018-09-15,10,NA,NA,NA,NA,NA,HUD2018030,20.2,31.01,21.67
HL2,44.2663,-63.3157,2018-09-15,20,NA,NA,NA,NA,NA,HUD2018030,17.74,31.28,22.49
HL2,44.2663,-63.3157,2018-09-15,30,NA,NA,NA,NA,NA,HUD2018030,12.21,31.9,24.15
HL2,44.2663,-63.3157,2018-09-15,50,NA,NA,NA,NA,NA,HUD2018030,5.44,32,25.25
HL2,44.2663,-63.3157,2018-09-15,75,NA,NA,NA,NA,NA,HUD2018030,4.08,32.45,25.75
HL2,44.2663,-63.3157,2018-09-15,100,NA,NA,NA,NA,NA,HUD2018030,4.85,32.83,25.97
HL2,44.2663,-63.3157,2018-09-15,125,NA,NA,NA,NA,NA,HUD2018030,7.2,33.64,26.33
HL2,44.2668,-63.3177,2018-09-23,0,NA,NA,NA,NA,NA,HUD2018030,18.04,30.75,22.01
HL2,44.2668,-63.3177,2018-09-23,10,NA,NA,NA,NA,NA,HUD2018030,18.04,30.75,22.01
HL2,44.2668,-63.3177,2018-09-23,20,NA,NA,NA,NA,NA,HUD2018030,18.12,30.81,22.04
HL2,44.2668,-63.3177,2018-09-23,30,NA,NA,NA,NA,NA,HUD2018030,15.63,31.3,22.99
HL2,44.2668,-63.3177,2018-09-23,50,NA,NA,NA,NA,NA,HUD2018030,5.36,31.9,25.18
HL2,44.2668,-63.3177,2018-09-23,75,NA,NA,NA,NA,NA,HUD2018030,3.98,32.5,25.8
HL2,44.2668,-63.3177,2018-09-23,100,NA,NA,NA,NA,NA,HUD2018030,6.67,33.42,26.22
HL2,44.2668,-63.3177,2018-09-23,125,NA,NA,NA,NA,NA,HUD2018030,8.34,34.02,26.45
HL2,44.2668,-63.3177,2018-09-23,150,NA,NA,NA,NA,NA,HUD2018030,9.08,34.32,26.57
HL2,44.2667,-63.3168,2018-10-05,0,NA,NA,NA,NA,NA,HUD2018030,16.63,30.85,22.41
HL2,44.2667,-63.3168,2018-10-05,10,NA,NA,NA,NA,NA,HUD2018030,16.63,30.84,22.41
HL2,44.2667,-63.3168,2018-10-05,20,NA,NA,NA,NA,NA,HUD2018030,16.78,31.12,22.59
HL2,44.2667,-63.3168,2018-10-05,30,NA,NA,NA,NA,NA,HUD2018030,12.08,31.42,23.8
HL2,44.2667,-63.3168,2018-10-05,50,NA,NA,NA,NA,NA,HUD2018030,3.97,32.03,25.42
HL2,44.2667,-63.3168,2018-10-05,75,NA,NA,NA,NA,NA,HUD2018030,2.98,32.33,25.75
HL2,44.2667,-63.3168,2018-10-05,100,NA,NA,NA,NA,NA,HUD2018030,4.64,32.82,25.99
HL2,44.2667,-63.3168,2018-10-05,125,NA,NA,NA,NA,NA,HUD2018030,7.67,33.76,26.35
HL2,44.3475,-63.3075,2018-10-05,0,NA,NA,NA,NA,NA,HUD2018030,16.55,30.78,22.38
HL2,44.3475,-63.3075,2018-10-05,10,NA,NA,NA,NA,NA,HUD2018030,16.56,30.79,22.38
HL2,44.3475,-63.3075,2018-10-05,20,NA,NA,NA,NA,NA,HUD2018030,16.67,30.99,22.52
HL2,44.3475,-63.3075,2018-10-05,30,NA,NA,NA,NA,NA,HUD2018030,12.21,31.29,23.67
HL2,44.3475,-63.3075,2018-10-05,50,NA,NA,NA,NA,NA,HUD2018030,4.19,31.83,25.25
HL2,44.3475,-63.3075,2018-10-05,75,NA,NA,NA,NA,NA,HUD2018030,3.08,32.3,25.72
HL2,44.3475,-63.3075,2018-10-05,100,NA,NA,NA,NA,NA,HUD2018030,4.28,32.69,25.92
HL2,44.2675,-63.3175,2018-10-30,0,NA,NA,NA,NA,NA,BCD2018666,11.14,30.26,23.06
HL2,44.2675,-63.3175,2018-10-30,10,NA,NA,NA,NA,NA,BCD2018666,11.14,30.27,23.07
HL2,44.2675,-63.3175,2018-10-30,20,NA,NA,NA,NA,NA,BCD2018666,12.38,31.36,23.7
HL2,44.2675,-63.3175,2018-10-30,30,NA,NA,NA,NA,NA,BCD2018666,12.17,31.78,24.06
HL2,44.2675,-63.3175,2018-10-30,50,NA,NA,NA,NA,NA,BCD2018666,3.89,31.82,25.27
HL2,44.2675,-63.3175,2018-10-30,75,NA,NA,NA,NA,NA,BCD2018666,3.52,32.02,25.46
HL2,44.2675,-63.3175,2018-10-30,100,NA,NA,NA,NA,NA,BCD2018666,3.56,32.33,25.71
HL2,44.2675,-63.3175,2018-10-30,125,NA,NA,NA,NA,NA,BCD2018666,3.56,32.44,25.79
HL2,44.2675,-63.3175,2018-10-30,150,NA,NA,NA,NA,NA,BCD2018666,4.2,32.66,25.91
HL2,44.2675,-63.3175,2018-11-19,0,NA,NA,NA,NA,NA,BCD2018666,6.79,30.26,23.71
HL2,44.2675,-63.3175,2018-11-19,10,NA,NA,NA,NA,NA,BCD2018666,6.79,30.26,23.72
HL2,44.2675,-63.3175,2018-11-19,20,NA,NA,NA,NA,NA,BCD2018666,6.78,30.29,23.73
HL2,44.2675,-63.3175,2018-11-19,30,NA,NA,NA,NA,NA,BCD2018666,6.52,30.52,23.95
HL2,44.2675,-63.3175,2018-11-19,50,NA,NA,NA,NA,NA,BCD2018666,4.55,31.53,24.97
HL2,44.2675,-63.3175,2018-11-19,75,NA,NA,NA,NA,NA,BCD2018666,4.12,31.74,25.18
HL2,44.2675,-63.3175,2018-11-19,100,NA,NA,NA,NA,NA,BCD2018666,3.99,31.8,25.24
HL2,44.2675,-63.3175,2018-11-19,125,NA,NA,NA,NA,NA,BCD2018666,3.76,31.99,25.41
HL2,44.2675,-63.3175,2018-12-06,0,NA,NA,NA,NA,NA,BCD2018666,4.87,30.38,24.03
HL2,44.2675,-63.3175,2018-12-06,10,NA,NA,NA,NA,NA,BCD2018666,4.87,30.38,24.03
HL2,44.2675,-63.3175,2018-12-06,20,NA,NA,NA,NA,NA,BCD2018666,4.87,30.39,24.04
HL2,44.2675,-63.3175,2018-12-06,30,NA,NA,NA,NA,NA,BCD2018666,4.84,30.42,24.06
HL2,44.2675,-63.3175,2018-12-06,50,NA,NA,NA,NA,NA,BCD2018666,4.93,30.48,24.1
HL2,44.2675,-63.3175,2018-12-06,75,NA,NA,NA,NA,NA,BCD2018666,4.72,30.94,24.49
HL2,44.2675,-63.3175,2018-12-06,100,NA,NA,NA,NA,NA,BCD2018666,4.87,32.24,25.51
HL2,44.2675,-63.3175,2018-12-06,125,NA,NA,NA,NA,NA,BCD2018666,6.34,33.28,26.15
HL2,44.2675,-63.3175,2018-12-21,0,NA,NA,NA,NA,NA,BCD2018666,3.17,30.62,24.37
HL2,44.2675,-63.3175,2018-12-21,10,NA,NA,NA,NA,NA,BCD2018666,3.16,30.62,24.37
HL2,44.2675,-63.3175,2018-12-21,20,NA,NA,NA,NA,NA,BCD2018666,3.15,30.62,24.38
HL2,44.2675,-63.3175,2018-12-21,30,NA,NA,NA,NA,NA,BCD2018666,3.16,30.62,24.38
HL2,44.2675,-63.3175,2018-12-21,50,NA,NA,NA,NA,NA,BCD2018666,3.69,30.94,24.59
HL2,44.2675,-63.3175,2018-12-21,75,NA,NA,NA,NA,NA,BCD2018666,4.27,31.4,24.9
HL2,44.2675,-63.3175,2018-12-21,100,NA,NA,NA,NA,NA,BCD2018666,4.19,31.73,25.17
HL2,44.2675,-63.3175,2018-12-21,125,NA,NA,NA,NA,NA,BCD2018666,4.46,32.35,25.63
HL2,44.2675,-63.3175,2018-12-21,150,NA,NA,NA,NA,NA,BCD2018666,6.98,33.49,26.23
HL2,44.2675,-63.3175,2019-01-14,0,NA,NA,NA,NA,NA,BCD2019666,0.8,30.69,24.59
HL2,44.2675,-63.3175,2019-01-14,10,NA,NA,NA,NA,NA,BCD2019666,0.8,30.69,24.59
HL2,44.2675,-63.3175,2019-01-14,20,NA,NA,NA,NA,NA,BCD2019666,0.8,30.69,24.59
HL2,44.2675,-63.3175,2019-01-14,30,NA,NA,NA,NA,NA,BCD2019666,0.94,30.73,24.62
HL2,44.2675,-63.3175,2019-01-14,50,NA,NA,NA,NA,NA,BCD2019666,2.02,31.26,24.98
HL2,44.2675,-63.3175,2019-01-14,75,NA,NA,NA,NA,NA,BCD2019666,2.58,31.56,25.17
HL2,44.2675,-63.3175,2019-01-14,100,NA,NA,NA,NA,NA,BCD2019666,3.13,31.86,25.36
HL2,44.2675,-63.3175,2019-01-14,125,NA,NA,NA,NA,NA,BCD2019666,4.04,32.38,25.7
HL2,44.2675,-63.3175,2019-01-14,150,NA,NA,NA,NA,NA,BCD2019666,7.03,33.46,26.2
HL2,44.2675,-63.3175,2019-02-05,0,NA,NA,NA,NA,NA,BCD2019666,1.2,30.67,24.55
HL2,44.2675,-63.3175,2019-02-05,10,NA,NA,NA,NA,NA,BCD2019666,1.2,30.67,24.55
HL2,44.2675,-63.3175,2019-02-05,20,NA,NA,NA,NA,NA,BCD2019666,1.21,30.67,24.55
HL2,44.2675,-63.3175,2019-02-05,30,NA,NA,NA,NA,NA,BCD2019666,1.22,30.67,24.55
HL2,44.2675,-63.3175,2019-02-05,50,NA,NA,NA,NA,NA,BCD2019666,1.79,31.04,24.82
HL2,44.2675,-63.3175,2019-02-05,75,NA,NA,NA,NA,NA,BCD2019666,3.76,32,25.42
HL2,44.2675,-63.3175,2019-02-05,100,NA,NA,NA,NA,NA,BCD2019666,7.11,33.39,26.14
HL2,44.2675,-63.3175,2019-02-05,125,NA,NA,NA,NA,NA,BCD2019666,8.88,34.09,26.43
HL2,44.2673,-63.3182,2019-02-18,0,NA,NA,NA,NA,NA,NED2019102,-0.41,30.9,24.81
HL2,44.2673,-63.3182,2019-02-18,10,NA,NA,NA,NA,NA,NED2019102,-0.4,30.95,24.85
HL2,44.2673,-63.3182,2019-02-18,20,NA,NA,NA,NA,NA,NED2019102,-0.38,30.96,24.86
HL2,44.2673,-63.3182,2019-02-18,30,NA,NA,NA,NA,NA,NED2019102,-0.38,30.96,24.86
HL2,44.2673,-63.3182,2019-02-18,50,NA,NA,NA,NA,NA,NED2019102,-0.32,30.98,24.88
HL2,44.2673,-63.3182,2019-02-18,75,NA,NA,NA,NA,NA,NED2019102,1.82,31.75,25.38
HL2,44.2673,-63.3182,2019-02-18,100,NA,NA,NA,NA,NA,NED2019102,2.27,31.9,25.47
HL2,44.2673,-63.3182,2019-02-18,125,NA,NA,NA,NA,NA,NED2019102,3.1,32.08,25.55
HL2,44.2673,-63.3182,2019-02-18,150,NA,NA,NA,NA,NA,NED2019102,4.64,32.57,25.79
HL2,44.265,-63.3198,2019-03-09,0,NA,NA,NA,NA,NA,NED2019102,-1.56,31.04,24.96
HL2,44.265,-63.3198,2019-03-09,10,NA,NA,NA,NA,NA,NED2019102,-1.56,31.04,24.96
HL2,44.265,-63.3198,2019-03-09,20,NA,NA,NA,NA,NA,NED2019102,-1.56,31.04,24.96
HL2,44.265,-63.3198,2019-03-09,30,NA,NA,NA,NA,NA,NED2019102,-1.56,31.04,24.96
HL2,44.265,-63.3198,2019-03-09,50,NA,NA,NA,NA,NA,NED2019102,-0.88,31.33,25.18
HL2,44.265,-63.3198,2019-03-09,75,NA,NA,NA,NA,NA,NED2019102,-0.24,31.48,25.28
HL2,44.265,-63.3198,2019-03-09,100,NA,NA,NA,NA,NA,NED2019102,0.33,31.63,25.37
HL2,44.265,-63.3198,2019-03-09,125,NA,NA,NA,NA,NA,NED2019102,1.63,31.98,25.58
HL2,44.265,-63.3198,2019-03-09,150,NA,NA,NA,NA,NA,NED2019102,4.03,32.65,25.91
HL2,44.266,-63.3163,2019-03-22,0,NA,NA,NA,NA,NA,NED2019102,-0.4,31.19,25.05
HL2,44.266,-63.3163,2019-03-22,10,NA,NA,NA,NA,NA,NED2019102,-0.38,31.2,25.06
HL2,44.266,-63.3163,2019-03-22,20,NA,NA,NA,NA,NA,NED2019102,-0.3,31.25,25.09
HL2,44.266,-63.3163,2019-03-22,30,NA,NA,NA,NA,NA,NED2019102,-0.31,31.31,25.14
HL2,44.266,-63.3163,2019-03-22,50,NA,NA,NA,NA,NA,NED2019102,0.89,31.79,25.47
HL2,44.266,-63.3163,2019-03-22,75,NA,NA,NA,NA,NA,NED2019102,1.8,32.09,25.65
HL2,44.266,-63.3163,2019-03-22,100,NA,NA,NA,NA,NA,NED2019102,3.68,32.55,25.87
HL2,44.266,-63.3163,2019-03-22,125,NA,NA,NA,NA,NA,NED2019102,7.43,33.68,26.32
HL2,44.266,-63.3163,2019-03-22,150,NA,NA,NA,NA,NA,NED2019102,10.15,34.62,26.63
HL2,44.2662,-63.3163,2019-04-15,0,NA,NA,NA,NA,NA,COR2019001,0.74,31.23,25.03
HL2,44.2662,-63.3163,2019-04-15,10,NA,NA,NA,NA,NA,COR2019001,0.74,31.23,25.03
HL2,44.2662,-63.3163,2019-04-15,20,NA,NA,NA,NA,NA,COR2019001,0.54,31.28,25.08
HL2,44.2662,-63.3163,2019-04-15,30,NA,NA,NA,NA,NA,COR2019001,0.57,31.41,25.18
HL2,44.2662,-63.3163,2019-04-15,50,NA,NA,NA,NA,NA,COR2019001,0.38,31.59,25.34
HL2,44.2662,-63.3163,2019-04-15,75,NA,NA,NA,NA,NA,COR2019001,0.84,31.9,25.57
HL2,44.2662,-63.3163,2019-04-15,100,NA,NA,NA,NA,NA,COR2019001,1.37,32.07,25.67
HL2,44.2662,-63.3163,2019-04-15,125,NA,NA,NA,NA,NA,COR2019001,3.52,32.62,25.94
HL2,44.2662,-63.3163,2019-04-15,150,NA,NA,NA,NA,NA,COR2019001,6.87,33.57,26.31
HL2,44.2665,-63.3168,2019-04-25,0,NA,NA,NA,NA,NA,COR2019001,1.84,31.29,25.01
HL2,44.2665,-63.3168,2019-04-25,10,NA,NA,NA,NA,NA,COR2019001,1.81,31.3,25.02
HL2,44.2665,-63.3168,2019-04-25,20,NA,NA,NA,NA,NA,COR2019001,1.64,31.41,25.12
HL2,44.2665,-63.3168,2019-04-25,30,NA,NA,NA,NA,NA,COR2019001,1.52,31.43,25.14
HL2,44.2665,-63.3168,2019-04-25,50,NA,NA,NA,NA,NA,COR2019001,0.66,31.74,25.44
HL2,44.2665,-63.3168,2019-04-25,75,NA,NA,NA,NA,NA,COR2019001,1.12,31.95,25.59
HL2,44.2665,-63.3168,2019-04-25,100,NA,NA,NA,NA,NA,COR2019001,3.5,32.64,25.96
HL2,44.2665,-63.3168,2019-04-25,125,NA,NA,NA,NA,NA,COR2019001,6.18,33.41,26.27
HL2,44.2665,-63.3168,2019-04-25,150,NA,NA,NA,NA,NA,COR2019001,8.57,34.13,26.51
HL2,44.2675,-63.3175,2019-05-10,0,NA,NA,NA,NA,NA,BCD2019666,4.56,31.01,24.56
HL2,44.2675,-63.3175,2019-05-10,10,NA,NA,NA,NA,NA,BCD2019666,3.74,31.06,24.67
HL2,44.2675,-63.3175,2019-05-10,20,NA,NA,NA,NA,NA,BCD2019666,1.46,31.27,25.02
HL2,44.2675,-63.3175,2019-05-10,30,NA,NA,NA,NA,NA,BCD2019666,1.09,31.41,25.15
HL2,44.2675,-63.3175,2019-05-10,50,NA,NA,NA,NA,NA,BCD2019666,1.79,31.76,25.39
HL2,44.2675,-63.3175,2019-05-10,75,NA,NA,NA,NA,NA,BCD2019666,1.39,31.92,25.55
HL2,44.2675,-63.3175,2019-05-10,100,NA,NA,NA,NA,NA,BCD2019666,2.33,32.26,25.75
HL2,44.2675,-63.3175,2019-05-10,125,NA,NA,NA,NA,NA,BCD2019666,5.86,33.38,26.29
HL2,44.2675,-63.3175,2019-05-10,150,NA,NA,NA,NA,NA,BCD2019666,8.98,34.34,26.61
HL2,44.2675,-63.3175,2019-05-28,0,NA,NA,NA,NA,NA,BCD2019666,5.03,31.14,24.62
HL2,44.2675,-63.3175,2019-05-28,10,NA,NA,NA,NA,NA,BCD2019666,4,31.24,24.8
HL2,44.2675,-63.3175,2019-05-28,20,NA,NA,NA,NA,NA,BCD2019666,3.59,31.35,24.92
HL2,44.2675,-63.3175,2019-05-28,30,NA,NA,NA,NA,NA,BCD2019666,2.6,31.5,25.12
HL2,44.2675,-63.3175,2019-05-28,50,NA,NA,NA,NA,NA,BCD2019666,0.93,31.74,25.43
HL2,44.2675,-63.3175,2019-05-28,75,NA,NA,NA,NA,NA,BCD2019666,0.99,31.94,25.59
HL2,44.2675,-63.3175,2019-05-28,100,NA,NA,NA,NA,NA,BCD2019666,3.23,32.53,25.89
HL2,44.2675,-63.3175,2019-05-28,125,NA,NA,NA,NA,NA,BCD2019666,7.41,33.77,26.39
HL2,44.2675,-63.3175,2019-05-28,150,NA,NA,NA,NA,NA,BCD2019666,9.45,34.47,26.63
HL2,44.2678,-63.3163,2019-06-07,0,NA,NA,NA,NA,NA,AMU2019001,5.94,NA,NA
HL2,44.2678,-63.3163,2019-06-07,10,NA,NA,NA,NA,NA,AMU2019001,5.62,30.66,24.17
HL2,44.2678,-63.3163,2019-06-07,20,NA,NA,NA,NA,NA,AMU2019001,4.49,30.93,24.5
HL2,44.2678,-63.3163,2019-06-07,30,NA,NA,NA,NA,NA,AMU2019001,2.37,31.2,24.9
HL2,44.2678,-63.3163,2019-06-07,50,NA,NA,NA,NA,NA,AMU2019001,0.95,31.51,25.25
HL2,44.2678,-63.3163,2019-06-07,75,NA,NA,NA,NA,NA,AMU2019001,0.76,31.78,25.47
HL2,44.2678,-63.3163,2019-06-07,100,NA,NA,NA,NA,NA,AMU2019001,2.25,32.31,25.8
HL2,44.2678,-63.3163,2019-06-07,125,NA,NA,NA,NA,NA,AMU2019001,6.59,33.54,26.33
HL2,44.2675,-63.3175,2019-06-19,0,NA,NA,NA,NA,NA,BCD2019666,9.44,30.47,23.5
HL2,44.2675,-63.3175,2019-06-19,10,NA,NA,NA,NA,NA,BCD2019666,8.24,30.54,23.74
HL2,44.2675,-63.3175,2019-06-19,20,NA,NA,NA,NA,NA,BCD2019666,4.15,30.91,24.52
HL2,44.2675,-63.3175,2019-06-19,30,NA,NA,NA,NA,NA,BCD2019666,2.66,31.25,24.92
HL2,44.2675,-63.3175,2019-06-19,50,NA,NA,NA,NA,NA,BCD2019666,2.25,31.69,25.3
HL2,44.2675,-63.3175,2019-06-19,75,NA,NA,NA,NA,NA,BCD2019666,1.39,32.04,25.64
HL2,44.2675,-63.3175,2019-06-19,100,NA,NA,NA,NA,NA,BCD2019666,3.03,32.53,25.91
HL2,44.2675,-63.3175,2019-06-19,125,NA,NA,NA,NA,NA,BCD2019666,7.56,33.86,26.44
HL2,44.2675,-63.3175,2019-06-27,0,NA,NA,NA,NA,NA,BCD2019666,12.27,30.74,23.24
HL2,44.2675,-63.3175,2019-06-27,10,NA,NA,NA,NA,NA,BCD2019666,8.51,31.19,24.21
HL2,44.2675,-63.3175,2019-06-27,20,NA,NA,NA,NA,NA,BCD2019666,5.29,31.44,24.82
HL2,44.2675,-63.3175,2019-06-27,30,NA,NA,NA,NA,NA,BCD2019666,2.34,31.42,25.08
HL2,44.2675,-63.3175,2019-06-27,50,NA,NA,NA,NA,NA,BCD2019666,0.84,31.75,25.44
HL2,44.2675,-63.3175,2019-06-27,75,NA,NA,NA,NA,NA,BCD2019666,1.36,32.1,25.69
HL2,44.2675,-63.3175,2019-06-27,100,NA,NA,NA,NA,NA,BCD2019666,2.62,32.49,25.91
HL2,44.2675,-63.3175,2019-06-27,125,NA,NA,NA,NA,NA,BCD2019666,4.55,33.02,26.15
HL2,44.2675,-63.3175,2019-06-27,150,NA,NA,NA,NA,NA,BCD2019666,7.72,33.95,26.5
HL2,44.2675,-63.3182,2019-07-16,0,NA,NA,NA,NA,NA,NED2019030,14.77,30.24,22.35
HL2,44.2675,-63.3182,2019-07-16,10,NA,NA,NA,NA,NA,NED2019030,12.07,30.41,23.01
HL2,44.2675,-63.3182,2019-07-16,20,NA,NA,NA,NA,NA,NED2019030,6.29,30.81,24.21
HL2,44.2675,-63.3182,2019-07-16,30,NA,NA,NA,NA,NA,NED2019030,3.39,31.14,24.77
HL2,44.2675,-63.3182,2019-07-16,50,NA,NA,NA,NA,NA,NED2019030,1.6,31.49,25.19
HL2,44.2675,-63.3182,2019-07-16,75,NA,NA,NA,NA,NA,NED2019030,1.07,31.91,25.55
HL2,44.2675,-63.3182,2019-07-16,100,NA,NA,NA,NA,NA,NED2019030,1.83,32.23,25.77
HL2,44.2675,-63.3182,2019-07-16,125,NA,NA,NA,NA,NA,NED2019030,6.91,33.68,26.4
HL2,44.2242,-63.2067,2019-07-18,0,NA,NA,NA,NA,NA,NED2019030,16.3,30.72,22.39
HL2,44.2242,-63.2067,2019-07-18,10,NA,NA,NA,NA,NA,NED2019030,15.6,30.73,22.55
HL2,44.2242,-63.2067,2019-07-18,20,NA,NA,NA,NA,NA,NED2019030,9.39,31.36,24.21
HL2,44.2242,-63.2067,2019-07-18,30,NA,NA,NA,NA,NA,NED2019030,4.91,31.63,25.02
HL2,44.2242,-63.2067,2019-07-18,50,NA,NA,NA,NA,NA,NED2019030,3.61,32.22,25.61
HL2,44.2242,-63.2067,2019-07-18,75,NA,NA,NA,NA,NA,NED2019030,4.22,32.94,26.13
HL2,44.2242,-63.2067,2019-07-18,100,NA,NA,NA,NA,NA,NED2019030,8.57,34.13,26.51
HL2,44.2242,-63.2067,2019-07-18,125,NA,NA,NA,NA,NA,NED2019030,10.27,34.76,26.72
HL2,44.2242,-63.2067,2019-07-18,150,NA,NA,NA,NA,NA,NED2019030,10.92,35.06,26.84
HL2,44.2268,-63.014,2019-07-19,0,NA,NA,NA,NA,NA,NED2019030,NA,NA,NA
HL2,44.2268,-63.014,2019-07-19,10,NA,NA,NA,NA,NA,NED2019030,14.41,31.28,23.23
HL2,44.2268,-63.014,2019-07-19,20,NA,NA,NA,NA,NA,NED2019030,7.03,31.8,24.89
HL2,44.2268,-63.014,2019-07-19,30,NA,NA,NA,NA,NA,NED2019030,4.81,31.96,25.28
HL2,44.2268,-63.014,2019-07-19,50,NA,NA,NA,NA,NA,NED2019030,3.3,32.4,25.78
HL2,44.2268,-63.014,2019-07-19,75,NA,NA,NA,NA,NA,NED2019030,6.3,33.45,26.29
HL2,44.2268,-63.014,2019-07-19,100,NA,NA,NA,NA,NA,NED2019030,9.45,34.44,26.61
HL2,44.2268,-63.014,2019-07-19,125,NA,NA,NA,NA,NA,NED2019030,10.79,34.93,26.76
HL2,44.2268,-63.014,2019-07-19,150,NA,NA,NA,NA,NA,NED2019030,11.29,35.16,26.85
HL2,44.2268,-63.014,2019-07-19,175,NA,NA,NA,NA,NA,NED2019030,11.26,35.25,26.92
HL2,44.2667,-63.3173,2019-07-26,0,NA,NA,NA,NA,NA,NED2019030,17.85,30.59,21.93
HL2,44.2667,-63.3173,2019-07-26,10,NA,NA,NA,NA,NA,NED2019030,16.37,30.82,22.46
HL2,44.2667,-63.3173,2019-07-26,20,NA,NA,NA,NA,NA,NED2019030,8.62,31.43,24.38
HL2,44.2667,-63.3173,2019-07-26,30,NA,NA,NA,NA,NA,NED2019030,4.51,31.79,25.18
HL2,44.2667,-63.3173,2019-07-26,50,NA,NA,NA,NA,NA,NED2019030,1.39,32.06,25.66
HL2,44.2667,-63.3173,2019-07-26,75,NA,NA,NA,NA,NA,NED2019030,2.19,32.29,25.79
HL2,44.2667,-63.3173,2019-07-26,100,NA,NA,NA,NA,NA,NED2019030,3.67,32.8,26.07
HL2,44.2667,-63.3173,2019-07-26,125,NA,NA,NA,NA,NA,NED2019030,8.34,34.14,26.55
HL2,44.2667,-63.3173,2019-07-26,150,NA,NA,NA,NA,NA,NED2019030,9.75,34.63,26.71
HL2,44.2677,-63.3177,2019-08-10,0,NA,NA,NA,NA,NA,NED2019030,18.17,30.15,21.52
