section,station,latitude,longitude,date,depth,chlorophyll,nitrate,phosphate,silicate,cruiseNumber,temperature,salinity,sigmaTheta
CSL,CSL5,47.4348,-59.5657,2011-10-08,101,0.01265,9.86,1.127,8.959,NA,NA,NA,NA
CSL,CSL5,47.4348,-59.5657,2011-10-08,151,NA,15.1265,1.4195,14.752,NA,NA,NA,NA
CSL,CSL5,47.4348,-59.5657,2011-10-08,200,NA,19.8215,1.6225,18.019000000000002,NA,NA,NA,NA
CSL,CSL5,47.4348,-59.5657,2011-10-08,301,NA,21.7325,1.7025000000000001,21.112000000000002,NA,NA,NA,NA
CSL,CSL5,47.4348,-59.5657,2011-10-08,468,NA,20.1035,1.603,22.477500000000003,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,3,0.9156599999999999,0.781,0.3345,1.3860000000000001,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,10,0.92997,0.811,0.3675,1.5735000000000001,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,20,0.52937,2.0845000000000002,0.5865,2.6175,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,30,0.45326,2.5845000000000002,0.6805,3.1175,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,41,0.42441999999999996,2.799,0.7150000000000001,3.2845,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,51,0.36261,3.2895000000000003,0.763,3.6735,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,61,0.25548,3.5065,0.788,3.907,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,81,0.12649,4.9885,0.9175000000000001,5.244000000000001,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,99,0.0917,5.331,0.9215000000000001,5.455500000000001,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,150,NA,17.981,1.5035,16.558,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,200,NA,20.0405,1.6225,18.225,NA,NA,NA,NA
CSL,CSL6,47.5837,-59.342200000000005,2011-10-08,247,NA,20.945500000000003,1.6405,18.732,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,3,1.1770399999999999,0.41000000000000003,0.23700000000000002,1.105,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,10,1.01315,0.4055,0.21450000000000002,0.8585,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,20,0.99825,0.3955,0.22,0.918,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,30,0.36765,1.118,0.437,2.3575,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,40,0.12075999999999999,5.698,1.01,6.931,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,50,0.08576,8.352,1.0995000000000001,8.4125,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,60,0.05076,8.545,1.102,8.242,NA,NA,NA,NA
CSL,CSL1,46.96,-60.221000000000004,2012-10-05,75,0.04025,9.5855,1.1415,9.2565,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,3,1.7283199999999999,0.6325000000000001,0.24550000000000002,1.0390000000000001,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,11,1.9518099999999998,0.6255000000000001,0.2235,0.9425,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,20,0.87906,1.296,0.47050000000000003,2.6145,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,30,0.27658,2.1775,0.743,4.45,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,41,0.22261999999999998,2.031,0.67,1.8800000000000001,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,50,0.13491999999999998,4.515000000000001,0.8510000000000001,3.9930000000000003,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,61,0.09451,6.4385,0.9845,6.029,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,80,0.04025,8.2725,1.087,7.6145000000000005,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,101,0.021,10.2665,1.1755,9.609,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,150,NA,15.120000000000001,1.425,15.285,NA,NA,NA,NA
CSL,CSL2,47.02,-60.1193,2012-10-05,171,NA,16.145500000000002,1.4480000000000002,16.429000000000002,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,2,1.16215,0.556,0.1955,0.741,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,10,1.26644,0.544,0.1875,0.679,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,20,0.8641599999999999,0.5635,0.20950000000000002,0.7210000000000001,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,30,0.29345,1.6205,0.6315000000000001,1.5210000000000001,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,40,0.17501999999999998,3.9955000000000003,0.7925000000000001,3.281,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,50,0.11551,4.795,0.8365,3.491,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,60,0.08576,5.981,0.921,4.391,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,80,0.01925,8.0885,1.018,6.2545,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,101,0.021,10.5195,1.1565,8.998000000000001,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,151,NA,17.0215,1.4775,16.4385,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,200,NA,20.053,1.612,19.5365,NA,NA,NA,NA
CSL,CSL3,47.1,-59.9932,2012-10-05,324,NA,21.991500000000002,1.7075,23.9845,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,2,1.01315,0.5125000000000001,0.21250000000000002,0.811,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,11,1.05785,0.516,0.24300000000000002,0.881,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,20,0.99825,0.6990000000000001,0.308,1.2155,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,30,0.45454999999999995,2.0020000000000002,0.7210000000000001,2.895,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,40,0.20575,2.3925,0.734,2.317,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,50,0.14701999999999998,4.6305000000000005,0.8285,2.98,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,60,0.052509999999999994,6.7255,0.9480000000000001,5.047000000000001,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,81,0.02275,9.0075,1.082,6.6725,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,100,0.028,11.935,1.248,10.517000000000001,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,151,NA,17.704,1.5475,17.3255,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,201,NA,20.4255,1.6300000000000001,18.452,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,300,NA,22.2465,1.735,22.1965,NA,NA,NA,NA
CSL,CSL4,47.2717,-59.7783,2012-10-05,462,NA,20.5605,1.7040000000000002,27.157500000000002,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,3,1.46013,0.6105,0.29500000000000004,1.2025000000000001,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,10,1.1770399999999999,1.1045,0.4605,1.7065000000000001,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,20,0.22935999999999998,4.593,1.1115000000000002,7.4645,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,30,0.13155,5.202,0.9715,5.657500000000001,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,41,0.18889,4.481,0.8450000000000001,3.091,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,51,0.05601,7.186,1.0030000000000001,5.5760000000000005,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,61,0.035,7.883,1.0395,5.7525,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,81,0.021,10.1965,1.1685,8.3695,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,100,0.021,11.7255,1.2465000000000002,10.3385,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,150,NA,17.679000000000002,1.574,16.4995,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,200,NA,20.1615,1.6715,17.817500000000003,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,301,NA,22.4035,1.8185,23.038500000000003,NA,NA,NA,NA
CSL,CSL5,47.43,-59.560500000000005,2012-10-05,467,NA,20.5285,1.768,27.311,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,2,0.9237599999999999,0.4495,0.257,0.8,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,10,0.75986,1.8865,0.5920000000000001,2.0865,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,21,0.23611,3.6285000000000003,0.7535000000000001,2.955,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,30,0.19226,3.91,0.776,3.103,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,41,0.18550999999999998,3.9895,0.798,3.1475,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,51,0.15227,4.557,0.8425,3.4775,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,61,0.07175999999999999,5.516500000000001,0.9185000000000001,4.1725,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,81,0.0245,7.47,1.028,5.702500000000001,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,101,0.028,8.241,1.0505,6.1395,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,151,NA,12.853,1.3030000000000002,11.6925,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,201,NA,19.8415,1.6885000000000001,18.7835,NA,NA,NA,NA
CSL,CSL6,47.5873,-59.3412,2012-10-05,251,NA,21.584,1.7650000000000001,20.3805,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,3,4.0236,1.125,0.47300000000000003,1.16,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,10,4.5217,1.225,0.5015000000000001,1.375,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,21,4.9816,1.55,0.4995,1.57,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,30,5.0965,1.77,0.519,1.79,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,41,5.2115,1.685,0.546,1.915,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,51,5.2498000000000005,1.86,0.5595,2.12,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,60,2.9889,5.385000000000001,0.8465,6.44,NA,NA,NA,NA
CSL,CSL1,46.9572,-60.2173,2013-04-18,74,2.9506,5.995,0.8895000000000001,7.345000000000001,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,3,3.6020000000000003,3.58,0.66,5.01,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,10,4.1002,3.5500000000000003,0.675,5.055000000000001,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,20,4.3301,3.8200000000000003,0.6705,5.1450000000000005,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,30,3.9469000000000003,4.36,0.7075,5.57,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,41,3.5637000000000003,4.5600000000000005,0.7075,6.0200000000000005,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,50,2.851,4.545,0.733,5.775,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,60,1.0727,5.97,0.8025,7.305000000000001,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,80,0.2361,7.265000000000001,0.89,9.165000000000001,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,100,0.21250000000000002,7.8500000000000005,0.9475,9.81,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,152,NA,16.245,1.4635,20.455000000000002,NA,NA,NA,NA
CSL,CSL2,47.0217,-60.109300000000005,2013-04-18,178,NA,16.425,1.5085000000000002,20.8,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,3,1.9543000000000001,5.08,0.7405,6.8100000000000005,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,10,2.0693,4.585,0.7355,6.33,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,19,2.3266,4.9350000000000005,0.7435,6.5600000000000005,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,30,1.9816,5.19,0.7735000000000001,6.805000000000001,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,40,0.7152000000000001,6.54,0.8450000000000001,8.48,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,50,0.2192,7.485,0.917,9.36,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,61,0.1282,8.725,0.9680000000000001,10.75,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,82,0.112,9.695,1.0485,11.685,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,100,0.0718,11.290000000000001,1.1385,13.42,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,150,NA,11.875,1.223,14.385000000000002,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,201,NA,16.15,1.431,19.28,NA,NA,NA,NA
CSL,CSL3,47.103500000000004,-59.9795,2013-04-18,344,NA,21.79,1.6785,26.975,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,4,0.8195,3.29,0.6910000000000001,4.51,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,10,0.9983000000000001,3.6950000000000003,0.7325,5.16,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,21,0.9536,3.69,0.8835000000000001,5.135000000000001,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,30,0.6109,4.035,0.7325,5.595000000000001,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,40,0.32380000000000003,5.82,0.805,7.67,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,50,0.23950000000000002,6.25,0.8295,8.01,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,60,0.1754,6.605,0.8435,8.43,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,80,0.0944,14.845,1.346,18.035,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,99,0.10790000000000001,9.18,1.0155,10.875,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,150,NA,14.47,1.367,17.84,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,200,NA,19.45,1.593,24.325000000000003,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,300,NA,20.565,1.5330000000000001,20.805,NA,NA,NA,NA
CSL,CSL4,47.2775,-59.781000000000006,2013-04-17,462,NA,20.02,1.5450000000000002,26.86,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,3,0.42160000000000003,5.655,0.7925000000000001,7.415,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,11,0.4081,5.635000000000001,0.783,7.37,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,20,0.4182,5.44,0.796,7.0200000000000005,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,20,0.43170000000000003,4.79,0.7795000000000001,6.275,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,41,0.4486,5.755,0.8395,7.46,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,50,0.3845,7.32,0.89,9.115,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,59,0.1046,8.040000000000001,0.9375,9.805,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,80,0.24960000000000002,8.045,0.928,9.6,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,100,0.1208,11.09,1.112,12.815000000000001,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,151,NA,14.55,1.3655000000000002,17.41,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,200,NA,19.615000000000002,1.7040000000000002,27.975,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,300,NA,22.12,1.6320000000000001,25.145,NA,NA,NA,NA
CSL,CSL5,47.4425,-59.5512,2013-04-17,468,NA,19.78,1.5575,27.245,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,3,3.0656000000000003,1.94,0.529,2.8000000000000003,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,11,2.8607,2.02,0.5605,3.02,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,20,3.1422000000000003,2.0300000000000002,0.5495,3.1950000000000003,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,30,3.2955,2.16,0.5415,3.02,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,41,0.9983000000000001,4.1850000000000005,0.618,4.22,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,51,0.8493,3.74,0.6255000000000001,3.805,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,61,0.6854,4.1850000000000005,0.644,4.07,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,81,0.2429,4.47,0.658,4.24,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,101,0.1313,5.2700000000000005,0.7010000000000001,5.025,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,151,NA,6.425000000000001,0.7835000000000001,6.365,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,202,NA,12.185,1.082,11.51,NA,NA,NA,NA
CSL,CSL6,47.5863,-59.341800000000006,2013-04-17,245,NA,15.26,1.221,14.385000000000002,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,3,1.1317000000000002,0.615,0.23900000000000002,1.655,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,10,1.1317000000000002,0.27,0.23550000000000001,1.665,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,20,0.9959,0.48500000000000004,0.28450000000000003,1.93,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,31,0.1947,1.78,0.5875,4.265000000000001,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,40,0.164,4.8500000000000005,0.9680000000000001,10.120000000000001,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,50,0.1981,6.845000000000001,1.1765,12.925,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,60,0.1418,7.085,1.068,10.66,NA,NA,NA,NA
CSL,CSL1,46.9497,-60.209300000000006,2013-09-28,76,0.09390000000000001,5.765000000000001,0.8915000000000001,8.07,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,2,0.9355,0.2,0.20850000000000002,1.735,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,10,0.9506,0,0.227,1.385,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,21,0.9355,0,0.20800000000000002,1.1500000000000001,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,31,0.39280000000000004,0.605,0.387,1.875,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,40,0.2255,3.84,0.9410000000000001,7.205,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,50,0.1985,6.890000000000001,1.2195,12.17,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,60,0.2003,7.09,1.1995,12.305,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,80,0.031900000000000005,8.825000000000001,0.9680000000000001,8.085,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,101,0.0461,11.72,1.1315,11.945,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,151,NA,14.34,1.2435,14.08,NA,NA,NA,NA
CSL,CSL2,47.0148,-60.108000000000004,2013-09-29,171,NA,16.12,1.381,17.26,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,2,0.36210000000000003,0.38,0.1905,0.755,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,11,0.3587,0.51,0.1835,0.6900000000000001,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,21,0.6338,0.5700000000000001,0.299,1.475,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,31,0.3416,5,0.8685,6.135000000000001,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,41,0.21860000000000002,4.92,0.766,4.055000000000001,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,51,0.18080000000000002,4.415,0.654,2.18,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,60,0.06380000000000001,5.61,0.751,3.185,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,80,0.0408,6.875,0.8245,4.325,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,101,0.026600000000000002,9.305,0.9695,7.745,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,150,NA,13.875,1.19,14.265,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,201,NA,17.255000000000003,1.4125,18.28,NA,NA,NA,NA
CSL,CSL3,47.101800000000004,-59.9895,2013-09-29,328,NA,22.48,1.6705,26.12,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,2,0.3826,0,0.2175,1.19,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,10,0.39630000000000004,0,0.2325,1.245,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,20,1.2826,0.8550000000000001,0.448,1.34,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,30,0.3894,3.34,0.647,2.34,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,40,0.2038,3.94,0.7295,2.795,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,50,0.10640000000000001,10.505,1.044,9.69,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,60,0.053200000000000004,10.39,1.0535,9.695,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,80,0.035500000000000004,5.715,0.7955,3.6350000000000002,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,100,0.031900000000000005,8.13,0.926,5.995,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,150,NA,10.03,1.0295,8.085,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,199,NA,19.84,1.49,19,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,301,NA,22.855,1.6225,23.75,NA,NA,NA,NA
CSL,CSL4,47.2623,-59.7745,2013-09-29,460,NA,21.245,1.6580000000000001,29.795,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,2,0.4509,0.35000000000000003,0.223,1.05,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,10,0.6488,0.34,0.2155,1.06,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,20,1.2222,0.73,0.395,1.67,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,29,0.6488,1.7850000000000001,0.5015000000000001,1.155,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,40,0.2323,3.8200000000000003,0.6795,2.07,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,50,0.156,4.55,0.7555000000000001,2.6350000000000002,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,59,0.06910000000000001,6.745,0.8525,4.71,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,80,0.024800000000000003,7.995,0.9325,5.635000000000001,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,99,0.016,11.345,1.111,10.69,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,149,NA,17.96,1.4795,18.145,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,200,NA,20.54,1.597,20.96,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,299,NA,21.495,1.574,20.18,NA,NA,NA,NA
CSL,CSL5,47.432500000000005,-59.5508,2013-09-29,468,NA,21.625,1.722,30.075000000000003,NA,NA,NA,NA
CSL,CSL6,47.578,-59.3387,2013-09-29,1,0.8752000000000001,0,0.193,0.675,NA,NA,NA,NA
CSL,CSL6,47.578,-59.3387,2013-09-29,11,0.7545000000000001,0.48500000000000004,0.23650000000000002,0.75,NA,NA,NA,NA
CSL,CSL6,47.578,-59.3387,2013-09-29,20,0.4133,1.49,0.4015,1.245,NA,NA,NA,NA
CSL,CSL6,47.578,-59.3387,2013-09-29,28,0.2015,2.72,0.554,1.885,NA,NA,NA,NA
CSL,CSL6,47.578,-59.3387,2013-09-29,40,0.12940000000000002,4.66,0.7160000000000001,2.85,NA,NA,NA,NA
