mission_descriptor	collector_event_id	collector_sample_id	collector_station_name	year	month	day	time	latitude	longitude	start_depth	end_depth
18NE03036	2003036000	257001	HL2	2003	6	26	1307	44.25999	-63.305	140	140
18HU03038	9	265609	9_1	2003	7	13	2139	44.2711	-63.32078	149.83	149.83
18HU03038	9	265611	9_1	2003	7	13	2142	44.2711	-63.32078	0	0
18HU03038	9	265611	9_1	2003	7	13	2142	44.2711	-63.32078	0	0
18HU03038	9	265610	9_1	2003	7	13	2142	44.2711	-63.32078	99.22	99.22
18HU03038	9	265610	9_1	2003	7	13	2142	44.2711	-63.32078	99.22	99.22
18HU03038	9	265612	9_1	2003	7	13	2144	44.2711	-63.32078	58.53	58.53
18HU03038	9	265612	9_1	2003	7	13	2144	44.2711	-63.32078	58.53	58.53
18HU03038	9	265614	9_1	2003	7	13	2145	44.2711	-63.32078	39.68	39.68
18HU03038	9	265614	9_1	2003	7	13	2145	44.2711	-63.32078	39.68	39.68
18HU03038	9	265613	9_1	2003	7	13	2145	44.2711	-63.32078	49.6	49.6
18HU03038	9	265613	9_1	2003	7	13	2145	44.2711	-63.32078	49.6	49.6
18HU03038	9	265617	9_1	2003	7	13	2148	44.2711	-63.32078	9.92	9.92
18HU03038	9	265617	9_1	2003	7	13	2148	44.2711	-63.32078	9.92	9.92
18HU03038	9	265616	9_1	2003	7	13	2148	44.2711	-63.32078	18.85	18.85
18HU03038	9	265616	9_1	2003	7	13	2148	44.2711	-63.32078	18.85	18.85
18HU03038	9	265615	9_1	2003	7	13	2148	44.2711	-63.32078	28.77	28.77
18HU03038	9	265615	9_1	2003	7	13	2148	44.2711	-63.32078	28.77	28.77
18HU03038	9	265618	9_1	2003	7	13	2150	44.2711	-63.32078	2.98	2.98
18NE03036	2003036155	257769	HL2	2003	7	18	452	44.26549	-63.31816	1	1
18NE03036	2003036155	257768	HL2	2003	7	18	452	44.26549	-63.31816	5	5
18NE03036	2003036155	257767	HL2	2003	7	18	452	44.26549	-63.31816	10	10
18NE03036	2003036155	257766	HL2	2003	7	18	452	44.26549	-63.31816	20	20
18NE03036	2003036155	257765	HL2	2003	7	18	452	44.26549	-63.31816	30	30
18NE03036	2003036155	257764	HL2	2003	7	18	452	44.26549	-63.31816	40	40
18NE03036	2003036155	257763	HL2	2003	7	18	452	44.26549	-63.31816	50	50
18NE03036	2003036155	257762	HL2	2003	7	18	452	44.26549	-63.31816	75	75
18NE03036	2003036155	257761	HL2	2003	7	18	452	44.26549	-63.31816	100	100
18NE03036	2003036155	257760	HL2	2003	7	18	452	44.26549	-63.31816	156	156
18NE03042	2003042078	263273	HL2	2003	7	31	155	44.26666	-63.32083	1	1
18NE03042	2003042078	263272	HL2	2003	7	31	155	44.26666	-63.32083	5	5
18NE03042	2003042078	263271	HL2	2003	7	31	155	44.26666	-63.32083	10	10
18NE03042	2003042078	263270	HL2	2003	7	31	155	44.26666	-63.32083	20	20
18NE03042	2003042078	263269	HL2	2003	7	31	155	44.26666	-63.32083	30	30
18NE03042	2003042078	263268	HL2	2003	7	31	155	44.26666	-63.32083	40	40
18NE03042	2003042078	263267	HL2	2003	7	31	155	44.26666	-63.32083	50	50
18NE03042	2003042078	263266	HL2	2003	7	31	155	44.26666	-63.32083	75	75
18NE03042	2003042078	263265	HL2	2003	7	31	155	44.26666	-63.32083	100	100
18NE03042	2003042078	263264	HL2	2003	7	31	155	44.26666	-63.32083	156	156
18VA03666	2003666002	188561	HL2	2003	8	13	1336	44.24506	-63.2638	1	1
18VA03666	2003666002	188562	HL2	2003	8	13	1336	44.24506	-63.2638	5	5
18VA03666	2003666002	188563	HL2	2003	8	13	1336	44.24506	-63.2638	10	10
18VA03666	2003666002	188564	HL2	2003	8	13	1336	44.24506	-63.2638	20	20
18VA03666	2003666002	188565	HL2	2003	8	13	1336	44.24506	-63.2638	30	30
18VA03666	2003666002	188566	HL2	2003	8	13	1336	44.24506	-63.2638	40	40
18VA03666	2003666002	188567	HL2	2003	8	13	1336	44.24506	-63.2638	50	50
18VA03666	2003666002	188568	HL2	2003	8	13	1336	44.24506	-63.2638	75	75
18VA03666	2003666002	188569	HL2	2003	8	13	1336	44.24506	-63.2638	100	100
18VA03666	2003666002	188570	HL2	2003	8	13	1336	44.24506	-63.2638	140	140
18VA03666	2003666003	188571	HL2	2003	9	3	1353	44.26666	-63.31666	1	1
18VA03666	2003666003	188572	HL2	2003	9	3	1353	44.26666	-63.31666	5	5
18VA03666	2003666003	188573	HL2	2003	9	3	1353	44.26666	-63.31666	10	10
18VA03666	2003666003	188574	HL2	2003	9	3	1353	44.26666	-63.31666	20	20
18VA03666	2003666003	188575	HL2	2003	9	3	1353	44.26666	-63.31666	30	30
18VA03666	2003666003	188576	HL2	2003	9	3	1353	44.26666	-63.31666	40	40
18VA03666	2003666003	188577	HL2	2003	9	3	1353	44.26666	-63.31666	50	50
18VA03666	2003666003	188578	HL2	2003	9	3	1353	44.26666	-63.31666	75	75
18VA03666	2003666003	188579	HL2	2003	9	3	1353	44.26666	-63.31666	100	100
18VA03666	2003666003	188580	HL2	2003	9	3	1353	44.26666	-63.31666	140	140
18VA03666	2003666004	188581	HL2	2003	9	16	1310	44.26666	-63.31666	1	1
18VA03666	2003666004	188582	HL2	2003	9	16	1310	44.26666	-63.31666	5	5
18VA03666	2003666004	188583	HL2	2003	9	16	1310	44.26666	-63.31666	10	10
18VA03666	2003666004	188584	HL2	2003	9	16	1310	44.26666	-63.31666	20	20
18VA03666	2003666004	188585	HL2	2003	9	16	1310	44.26666	-63.31666	30	30
18VA03666	2003666004	188586	HL2	2003	9	16	1310	44.26666	-63.31666	40	40
18VA03666	2003666004	188587	HL2	2003	9	16	1310	44.26666	-63.31666	50	50
18VA03666	2003666004	188588	HL2	2003	9	16	1310	44.26666	-63.31666	75	75
18VA03666	2003666004	188589	HL2	2003	9	16	1310	44.26666	-63.31666	100	100
18VA03666	2003666004	188590	HL2	2003	9	16	1310	44.26666	-63.31666	140	140
18HU03067	2003067004	267310	HL2	2003	10	19	1820	44.28018	-63.30863	5	5
18HU03067	2003067004	267309	HL2	2003	10	19	1820	44.28018	-63.30863	10	10
18HU03067	2003067004	267308	HL2	2003	10	19	1820	44.28018	-63.30863	20	20
18HU03067	2003067004	267307	HL2	2003	10	19	1820	44.28018	-63.30863	30	30
18HU03067	2003067004	267306	HL2	2003	10	19	1820	44.28018	-63.30863	40	40
18HU03067	2003067004	267305	HL2	2003	10	19	1820	44.28018	-63.30863	50	50
18HU03067	2003067004	267304	HL2	2003	10	19	1820	44.28018	-63.30863	60	60
18HU03067	2003067004	267303	HL2	2003	10	19	1820	44.28018	-63.30863	80	80
18HU03067	2003067004	267302	HL2	2003	10	19	1820	44.28018	-63.30863	100	100
18HU03067	2003067004	267301	HL2	2003	10	19	1820	44.28018	-63.30863	158	158
18HU03067	2003067002	267325	HL2	2003	10	20	530	44.27839	-63.29969	159.63	159.63
18HU03067	2003067002	267326	HL2	2003	10	20	533	44.27839	-63.29969	101.24	101.24
18HU03067	2003067002	267327	HL2	2003	10	20	535	44.27839	-63.29969	80.09	80.09
18HU03067	2003067002	267328	HL2	2003	10	20	537	44.27839	-63.29969	59.27	59.27
18HU03067	2003067002	267329	HL2	2003	10	20	539	44.27839	-63.29969	49.93	49.93
18HU03067	2003067002	267330	HL2	2003	10	20	540	44.27839	-63.29969	39.51	39.51
18HU03067	2003067002	267331	HL2	2003	10	20	542	44.27839	-63.29969	29.39	29.39
18HU03067	2003067002	267332	HL2	2003	10	20	544	44.27839	-63.29969	19.79	19.79
18HU03067	2003067002	267333	HL2	2003	10	20	545	44.27839	-63.29969	9.85	9.85
18HU03067	2003067002	267334	HL2	2003	10	20	547	44.27839	-63.29969	3.27	3.27
18HU03067	2003067003	267335	HL2	2003	10	20	834	44.27839	-63.29969	56	56
18HU03067	2003067003	267336	HL2	2003	10	20	835	44.27839	-63.29969	50.22	50.22
18HU03067	2003067003	267337	HL2	2003	10	20	836	44.27839	-63.29969	41.25	41.25
18HU03067	2003067003	267338	HL2	2003	10	20	838	44.27839	-63.29969	29.56	29.56
18HU03067	2003067003	267339	HL2	2003	10	20	839	44.27839	-63.29969	20.22	20.22
18HU03067	2003067003	267340	HL2	2003	10	20	841	44.27839	-63.29969	10.04	10.04
18HU03067	2003067004	267342	HL2	2003	10	20	1205	44.28018	-63.30863	103.39	103.39
18HU03067	2003067004	267343	HL2	2003	10	20	1206	44.28018	-63.30863	80.75	80.75
18HU03067	2003067004	267344	HL2	2003	10	20	1208	44.28018	-63.30863	60.85	60.85
18HU03067	2003067004	267345	HL2	2003	10	20	1209	44.28018	-63.30863	50.7	50.7
18HU03067	2003067004	267346	HL2	2003	10	20	1210	44.28018	-63.30863	40.52	40.52
18HU03067	2003067004	267347	HL2	2003	10	20	1211	44.28018	-63.30863	30.15	30.15
18HU03067	2003067004	267348	HL2	2003	10	20	1212	44.28018	-63.30863	20.34	20.34
18HU03067	2003067004	267349	HL2	2003	10	20	1213	44.28018	-63.30863	10.35	10.35
18HU03067	2003067004	267350	HL2	2003	10	20	1214	44.28018	-63.30863	4.4	4.4
18HU03067	2003067005	267351	HL2	2003	10	20	1359	44.27044	-63.31888	95.27	95.27
18HU03067	2003067005	267352	HL2	2003	10	20	1401	44.27044	-63.31888	80.39	80.39
18HU03067	2003067005	267353	HL2	2003	10	20	1402	44.27044	-63.31888	59.38	59.38
18HU03067	2003067005	267354	HL2	2003	10	20	1403	44.27044	-63.31888	50.35	50.35
18HU03067	2003067005	267355	HL2	2003	10	20	1405	44.27044	-63.31888	41.04	41.04
18HU03067	2003067005	267356	HL2	2003	10	20	1406	44.27044	-63.31888	30.28	30.28
18HU03067	2003067005	267357	HL2	2003	10	20	1407	44.27044	-63.31888	20.77	20.77
18HU03067	2003067005	267358	HL2	2003	10	20	1408	44.27044	-63.31888	10.68	10.68
18HU03067	2003067005	267359	HL2	2003	10	20	1409	44.27044	-63.31888	4.1	4.1
18HU03067	2003067006	267360	HL2	2003	10	20	1828	44.26989	-63.31713	94.71	94.71
18HU03067	2003067006	267361	HL2	2003	10	20	1830	44.26989	-63.31713	78.89	78.89
18HU03067	2003067006	267362	HL2	2003	10	20	1831	44.26989	-63.31713	60.01	60.01
18HU03067	2003067006	267363	HL2	2003	10	20	1832	44.26989	-63.31713	49.76	49.76
18HU03067	2003067006	267364	HL2	2003	10	20	1833	44.26989	-63.31713	40.06	40.06
18HU03067	2003067006	267365	HL2	2003	10	20	1834	44.26989	-63.31713	29.75	29.75
18HU03067	2003067006	267366	HL2	2003	10	20	1835	44.26989	-63.31713	20.08	20.08
18HU03067	2003067006	267367	HL2	2003	10	20	1836	44.26989	-63.31713	10.06	10.06
18HU03067	2003067006	267368	HL2	2003	10	20	1837	44.26989	-63.31713	4.09	4.09
18HU03067	2003067162	267841	HL2	2003	10	31	809	44.27745	-63.30957	5	5
18HU03067	2003067162	267840	HL2	2003	10	31	809	44.27745	-63.30957	10	10
18HU03067	2003067162	267839	HL2	2003	10	31	809	44.27745	-63.30957	20	20
18HU03067	2003067162	267838	HL2	2003	10	31	809	44.27745	-63.30957	30	30
18HU03067	2003067162	267837	HL2	2003	10	31	809	44.27745	-63.30957	40	40
18HU03067	2003067162	267836	HL2	2003	10	31	809	44.27745	-63.30957	50	50
18HU03067	2003067162	267835	HL2	2003	10	31	809	44.27745	-63.30957	60	60
18HU03067	2003067162	267834	HL2	2003	10	31	809	44.27745	-63.30957	80	80
18HU03067	2003067162	267833	HL2	2003	10	31	809	44.27745	-63.30957	100	100
18HU03067	2003067162	267832	HL2	2003	10	31	809	44.27745	-63.30957	145	145
18HU03072	2003072081	267851	HL2	2003	11	12	1302	44.26916	-63.31866	5	5
18HU03072	2003072081	267850	HL2	2003	11	12	1302	44.26916	-63.31866	10	10
18HU03072	2003072081	267849	HL2	2003	11	12	1302	44.26916	-63.31866	20	20
18HU03072	2003072081	267848	HL2	2003	11	12	1302	44.26916	-63.31866	30	30
18HU03072	2003072081	267847	HL2	2003	11	12	1302	44.26916	-63.31866	40	40
18HU03072	2003072081	267846	HL2	2003	11	12	1302	44.26916	-63.31866	50	50
18HU03072	2003072081	267845	HL2	2003	11	12	1302	44.26916	-63.31866	60	60
18HU03072	2003072081	267844	HL2	2003	11	12	1302	44.26916	-63.31866	85	85
18HU03072	2003072081	267843	HL2	2003	11	12	1302	44.26916	-63.31866	100	100
18HU03072	2003072081	267842	HL2	2003	11	12	1302	44.26916	-63.31866	134	134
18HU03078	2003078090	268327	HL2	2003	12	22	513	44.278	-63.319	159.68	159.68
18HU03078	2003078090	268328	HL2	2003	12	22	516	44.278	-63.319	100.33	100.33
18HU03078	2003078090	268329	HL2	2003	12	22	518	44.278	-63.319	79.9	79.9
18HU03078	2003078090	268330	HL2	2003	12	22	519	44.278	-63.319	60.77	60.77
18HU03078	2003078090	268331	HL2	2003	12	22	521	44.278	-63.319	48.09	48.09
18HU03078	2003078090	268332	HL2	2003	12	22	523	44.278	-63.319	41.95	41.95
18HU03078	2003078090	268333	HL2	2003	12	22	524	44.278	-63.319	30.4	30.4
18HU03078	2003078090	268334	HL2	2003	12	22	525	44.278	-63.319	19.92	19.92
18HU03078	2003078090	268335	HL2	2003	12	22	526	44.278	-63.319	9.68	9.68
18HU03078	2003078090	268336	HL2	2003	12	22	527	44.278	-63.319	5	5
18VA04666	2004666001	188591	HL2	2004	1	13	1642	44.26666	-63.31666	1	1
18VA04666	2004666001	188592	HL2	2004	1	13	1642	44.26666	-63.31666	5	5
18VA04666	2004666001	188593	HL2	2004	1	13	1642	44.26666	-63.31666	10	10
18VA04666	2004666001	188594	HL2	2004	1	13	1642	44.26666	-63.31666	20	20
18VA04666	2004666001	188595	HL2	2004	1	13	1642	44.26666	-63.31666	30	30
18VA04666	2004666001	188596	HL2	2004	1	13	1642	44.26666	-63.31666	40	40
18VA04666	2004666001	188597	HL2	2004	1	13	1642	44.26666	-63.31666	50	50
18VA04666	2004666001	188598	HL2	2004	1	13	1642	44.26666	-63.31666	75	75
18VA04666	2004666001	188599	HL2	2004	1	13	1642	44.26666	-63.31666	100	100
18VA04666	2004666001	188600	HL2	2004	1	13	1642	44.26666	-63.31666	140	140
18VA04666	2004666002	260801	HL2	2004	2	10	1540	44.26666	-63.31666	1	1
18VA04666	2004666002	260802	HL2	2004	2	10	1540	44.26666	-63.31666	5	5
18VA04666	2004666002	260803	HL2	2004	2	10	1540	44.26666	-63.31666	10	10
18VA04666	2004666002	260804	HL2	2004	2	10	1540	44.26666	-63.31666	20	20
18VA04666	2004666002	260805	HL2	2004	2	10	1540	44.26666	-63.31666	30	30
18VA04666	2004666002	260806	HL2	2004	2	10	1540	44.26666	-63.31666	40	40
18VA04666	2004666002	260807	HL2	2004	2	10	1540	44.26666	-63.31666	50	50
18VA04666	2004666002	260808	HL2	2004	2	10	1540	44.26666	-63.31666	75	75
18VA04666	2004666002	260809	HL2	2004	2	10	1540	44.26666	-63.31666	100	100
18VA04666	2004666002	260810	HL2	2004	2	10	1540	44.26666	-63.31666	140	140
181C04004	2004004088	263662	HL2	2004	2	17	852	44.25956	-63.32316	1	1
181C04004	2004004088	263661	HL2	2004	2	17	852	44.25956	-63.32316	5	5
181C04004	2004004088	263660	HL2	2004	2	17	852	44.25956	-63.32316	10	10
181C04004	2004004088	263659	HL2	2004	2	17	852	44.25956	-63.32316	20	20
181C04004	2004004088	263658	HL2	2004	2	17	852	44.25956	-63.32316	30	30
181C04004	2004004088	263657	HL2	2004	2	17	852	44.25956	-63.32316	40	40
181C04004	2004004088	263656	HL2	2004	2	17	852	44.25956	-63.32316	50	50
181C04004	2004004088	263655	HL2	2004	2	17	852	44.25956	-63.32316	75	75
181C04004	2004004088	263654	HL2	2004	2	17	852	44.25956	-63.32316	100	100
181C04004	2004004088	263653	HL2	2004	2	17	852	44.25956	-63.32316	163	163
18VA04666	2004666003	260820	HL2	2004	3	19	1426	44.26666	-63.31666	1	1
18VA04666	2004666003	260819	HL2	2004	3	19	1426	44.26666	-63.31666	5	5
18VA04666	2004666003	260818	HL2	2004	3	19	1426	44.26666	-63.31666	10	10
18VA04666	2004666003	260817	HL2	2004	3	19	1426	44.26666	-63.31666	20	20
18VA04666	2004666003	260816	HL2	2004	3	19	1426	44.26666	-63.31666	30	30
18VA04666	2004666003	260815	HL2	2004	3	19	1426	44.26666	-63.31666	40	40
18VA04666	2004666003	260814	HL2	2004	3	19	1426	44.26666	-63.31666	50	50
18VA04666	2004666003	260813	HL2	2004	3	19	1426	44.26666	-63.31666	75	75
18VA04666	2004666003	260812	HL2	2004	3	19	1426	44.26666	-63.31666	100	100
18VA04666	2004666003	260811	HL2	2004	3	19	1426	44.26666	-63.31666	140	140
18HU04005	2004005001	260830	HL2	2004	4	6	1650	44.26883	-63.31433	1	1
18HU04005	2004005001	260829	HL2	2004	4	6	1650	44.26883	-63.31433	5	5
18HU04005	2004005001	260828	HL2	2004	4	6	1650	44.26883	-63.31433	10	10
18HU04005	2004005001	260827	HL2	2004	4	6	1650	44.26883	-63.31433	20	20
18HU04005	2004005001	260826	HL2	2004	4	6	1650	44.26883	-63.31433	30	30
18HU04005	2004005001	260825	HL2	2004	4	6	1650	44.26883	-63.31433	40	40
18HU04005	2004005001	260824	HL2	2004	4	6	1650	44.26883	-63.31433	50	50
18HU04005	2004005001	260823	HL2	2004	4	6	1650	44.26883	-63.31433	75	75
18HU04005	2004005001	260822	HL2	2004	4	6	1650	44.26883	-63.31433	100	100
18HU04005	2004005001	260821	HL2	2004	4	6	1650	44.26883	-63.31433	140	140
18HU04009	2004009003	272801	HL2	2004	4	18	1943	44.26628	-63.31735	151.23	151.23
18HU04009	2004009003	272802	HL2	2004	4	18	1946	44.26628	-63.31735	100.42	100.42
18HU04009	2004009003	272803	HL2	2004	4	18	1948	44.26628	-63.31735	80.03	80.03
18HU04009	2004009003	272804	HL2	2004	4	18	1949	44.26628	-63.31735	60.12	60.12
18HU04009	2004009003	272805	HL2	2004	4	18	1950	44.26628	-63.31735	50.44	50.44
18HU04009	2004009003	272807	HL2	2004	4	18	1951	44.26628	-63.31735	30.42	30.42
18HU04009	2004009003	272806	HL2	2004	4	18	1951	44.26628	-63.31735	40.74	40.74
18HU04009	2004009003	272808	HL2	2004	4	18	1952	44.26628	-63.31735	20.19	20.19
18HU04009	2004009003	272809	HL2	2004	4	18	1953	44.26628	-63.31735	10.55	10.55
18HU04009	2004009003	272810	HL2	2004	4	18	1954	44.26628	-63.31735	3.07	3.07
18HU04009	2004009244	273656	HL2	2004	5	8	1103	44.26663	-63.3157	143.49	143.49
18HU04009	2004009244	273657	HL2	2004	5	8	1105	44.26663	-63.3157	101.95	101.95
18HU04009	2004009244	273658	HL2	2004	5	8	1106	44.26663	-63.3157	80.43	80.43
18HU04009	2004009244	273659	HL2	2004	5	8	1107	44.26663	-63.3157	60.54	60.54
18HU04009	2004009244	273660	HL2	2004	5	8	1108	44.26663	-63.3157	50.66	50.66
18HU04009	2004009244	273661	HL2	2004	5	8	1110	44.26663	-63.3157	41.54	41.54
18HU04009	2004009244	273662	HL2	2004	5	8	1111	44.26663	-63.3157	30.75	30.75
18HU04009	2004009244	273663	HL2	2004	5	8	1112	44.26663	-63.3157	20.28	20.28
18HU04009	2004009244	273664	HL2	2004	5	8	1113	44.26663	-63.3157	10.97	10.97
18HU04009	2004009244	273665	HL2	2004	5	8	1114	44.26633	-63.31566	4.04	4.04
18HU04009	2004009244	273665	HL2	2004	5	8	1114	44.26663	-63.3157	4.04	4.04
18HU04009	2004009244	273666	HL2	2004	5	8	1115	44.26663	-63.3157	4.2	4.2
18HU04016	8	277009	HL2	2004	5	16	232	44.26755	-63.3094	148.84	148.84
18HU04016	8	277010	HL2	2004	5	16	233	44.26755	-63.3094	99.22	99.22
18HU04016	8	277011	HL2	2004	5	16	234	44.26755	-63.3094	79.37	79.37
18HU04016	8	277013	HL2	2004	5	16	236	44.26755	-63.3094	49.6	49.6
18HU04016	8	277012	HL2	2004	5	16	236	44.26755	-63.3094	59.52	59.52
18HU04016	8	277014	HL2	2004	5	16	237	44.26755	-63.3094	39.68	39.68
18HU04016	8	277016	HL2	2004	5	16	238	44.26755	-63.3094	19.84	19.84
18HU04016	8	277015	HL2	2004	5	16	238	44.26755	-63.3094	29.76	29.76
18HU04016	8	277017	HL2	2004	5	16	239	44.26755	-63.3094	9.92	9.92
18HU04016	8	277018	HL2	2004	5	16	241	44.26755	-63.3094	0.99	0.99
18VA04666	2004666004	260831	HL2	2004	5	28	1327	44.26666	-63.31666	1	1
18VA04666	2004666004	260832	HL2	2004	5	28	1327	44.26666	-63.31666	5	5
18VA04666	2004666004	260833	HL2	2004	5	28	1327	44.26666	-63.31666	10	10
18VA04666	2004666004	260834	HL2	2004	5	28	1327	44.26666	-63.31666	20	20
18VA04666	2004666004	260835	HL2	2004	5	28	1327	44.26666	-63.31666	30	30
18VA04666	2004666004	260836	HL2	2004	5	28	1327	44.26666	-63.31666	40	40
18VA04666	2004666004	260837	HL2	2004	5	28	1327	44.26666	-63.31666	50	50
18VA04666	2004666004	260838	HL2	2004	5	28	1327	44.26666	-63.31666	75	75
18VA04666	2004666004	260839	HL2	2004	5	28	1327	44.26666	-63.31666	100	100
18VA04666	2004666004	260840	HL2	2004	5	28	1327	44.26666	-63.31666	140	140
18HU04019	2004019999	278265	HL2	2004	6	10	1907	44.26649	-63.3165	2.5	2.5
18HU04019	2004019999	278264	HL2	2004	6	10	1907	44.26649	-63.3165	10	10
18HU04019	2004019999	278263	HL2	2004	6	10	1907	44.26649	-63.3165	20	20
18HU04019	2004019999	278262	HL2	2004	6	10	1907	44.26649	-63.3165	30	30
18HU04019	2004019999	278261	HL2	2004	6	10	1907	44.26649	-63.3165	34	34
18HU04019	2004019999	278260	HL2	2004	6	10	1907	44.26649	-63.3165	40	40
18HU04019	2004019999	278259	HL2	2004	6	10	1907	44.26649	-63.3165	50	50
18HU04019	2004019999	278258	HL2	2004	6	10	1907	44.26649	-63.3165	60	60
18HU04019	2004019999	278257	HL2	2004	6	10	1907	44.26649	-63.3165	80	80
18HU04019	2004019999	278256	HL2	2004	6	10	1907	44.26649	-63.3165	146	146
18TL04529	2004529000	263459	HL2	2004	7	5	2248	44.26883	-63.32933	1	1
18TL04529	2004529000	263458	HL2	2004	7	5	2248	44.26883	-63.32933	5	5
18TL04529	2004529000	263457	HL2	2004	7	5	2248	44.26883	-63.32933	10	10
18TL04529	2004529000	263456	HL2	2004	7	5	2248	44.26883	-63.32933	20	20
18TL04529	2004529000	263455	HL2	2004	7	5	2248	44.26883	-63.32933	30	30
18TL04529	2004529000	263454	HL2	2004	7	5	2248	44.26883	-63.32933	40	40
18TL04529	2004529000	263453	HL2	2004	7	5	2248	44.26883	-63.32933	50	50
18TL04529	2004529000	263452	HL2	2004	7	5	2248	44.26883	-63.32933	75	75
18TL04529	2004529000	263451	HL2	2004	7	5	2248	44.26883	-63.32933	100	100
18TL04529	2004529000	263450	HL2	2004	7	5	2248	44.26883	-63.32933	170	170
18TL04529	2004529001	263463	MFD-SETNO001	2004	7	6	213	44.17996	-63.15093	5	5
18TL04529	2004529001	263462	MFD-SETNO001	2004	7	6	213	44.17996	-63.15093	25	25
18TL04529	2004529001	263461	MFD-SETNO001	2004	7	6	213	44.17996	-63.15093	50	50
18TL04529	2004529001	263460	MFD-SETNO001	2004	7	6	213	44.17996	-63.15093	168	168
18TL04530	2004530000	257822	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	1	1
18TL04530	2004530000	257821	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	5	5
18TL04530	2004530000	257820	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	10	10
18TL04530	2004530000	257819	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	20	20
18TL04530	2004530000	257818	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	30	30
18TL04530	2004530000	257817	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	40	40
18TL04530	2004530000	257816	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	50	50
18TL04530	2004530000	257815	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	75	75
18TL04530	2004530000	257814	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	100	100
18TL04530	2004530000	257813	MFD-SETNO000	2004	7	18	222	44.27011	-63.3215	147	147
18TL04530	2004530117	269080	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	1	1
18TL04530	2004530117	269079	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	5	5
18TL04530	2004530117	269078	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	10	10
18TL04530	2004530117	269077	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	20	20
18TL04530	2004530117	269076	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	30	30
18TL04530	2004530117	269075	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	40	40
18TL04530	2004530117	269074	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	50	50
18TL04530	2004530117	269073	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	75	75
18TL04530	2004530117	269072	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	100	100
18TL04530	2004530117	269071	MFD-SETNO117	2004	7	30	2307	44.27181	-63.3234	151	151
18VA04666	2004666005	260841	HL2	2004	8	18	1305	44.26833	-63.31833	1	1
18VA04666	2004666005	260842	HL2	2004	8	18	1305	44.26833	-63.31833	5	5
18VA04666	2004666005	260843	HL2	2004	8	18	1305	44.26833	-63.31833	10	10
18VA04666	2004666005	260844	HL2	2004	8	18	1305	44.26833	-63.31833	20	20
18VA04666	2004666005	260845	HL2	2004	8	18	1305	44.26833	-63.31833	30	30
18VA04666	2004666005	260846	HL2	2004	8	18	1305	44.26833	-63.31833	40	40
18VA04666	2004666005	260847	HL2	2004	8	18	1305	44.26833	-63.31833	50	50
18VA04666	2004666005	260848	HL2	2004	8	18	1305	44.26833	-63.31833	75	75
18VA04666	2004666005	260849	HL2	2004	8	18	1305	44.26833	-63.31833	100	100
18VA04666	2004666005	260850	HL2	2004	8	18	1305	44.26833	-63.31833	140	140
18VA04666	2004666006	260860	HL2	2004	9	15	1433	44.26666	-63.31666	1	1
18VA04666	2004666006	260859	HL2	2004	9	15	1433	44.26666	-63.31666	5	5
18VA04666	2004666006	260858	HL2	2004	9	15	1433	44.26666	-63.31666	10	10
18VA04666	2004666006	260857	HL2	2004	9	15	1433	44.26666	-63.31666	20	20
18VA04666	2004666006	260856	HL2	2004	9	15	1433	44.26666	-63.31666	30	30
18VA04666	2004666006	260855	HL2	2004	9	15	1433	44.26666	-63.31666	40	40
18VA04666	2004666006	260854	HL2	2004	9	15	1433	44.26666	-63.31666	50	50
18VA04666	2004666006	260853	HL2	2004	9	15	1433	44.26666	-63.31666	75	75
18VA04666	2004666006	260852	HL2	2004	9	15	1433	44.26666	-63.31666	100	100
18VA04666	2004666006	260851	HL2	2004	9	15	1433	44.26666	-63.31666	140	140
18HU04055	2004055001	281510	HL2	2004	10	19	1645	44.26583	-64.30117	1	1
18HU04055	2004055001	281509	HL2	2004	10	19	1645	44.26583	-64.30117	5	5
18HU04055	2004055001	281508	HL2	2004	10	19	1645	44.26583	-64.30117	10	10
18HU04055	2004055001	281507	HL2	2004	10	19	1645	44.26583	-64.30117	20	20
18HU04055	2004055001	281506	HL2	2004	10	19	1645	44.26583	-64.30117	30	30
18HU04055	2004055001	281505	HL2	2004	10	19	1645	44.26583	-64.30117	40	40
18HU04055	2004055001	281504	HL2	2004	10	19	1645	44.26583	-64.30117	50	50
18HU04055	2004055001	281503	HL2	2004	10	19	1645	44.26583	-64.30117	75	75
